@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
3342,'2017/07/23 11:33:21:432',9,146.381287,824.892334,3056.917236,119.295303,591.690308,2971.419189,-62.164688,593.838318,3027.255127,-268.040039,851.067444,2973.644287,-276.555206,1202.445313,2928.188477,300.75531,589.542236,2915.583252,473.194244,874.082153,2800.499512,462.926208,1231.871826,2712.45459,94.122955,333.616272,2899.539795,-49.699448,76.946777,2864.169434,-210.415619,-436.665955,2865.756836,-325.395966,-964.025391,2812.039307,187.600662,74.137756,2791.151367,148.134033,-458.775391,2727.437012,164.524109,-959.379272,2797.024658,1,?
3343,'2017/07/23 11:33:21:467',9,148.055008,826.328308,3058.216309,121.16008,594.122681,2971.716797,-59.308208,595.112061,3030.700684,-267.557953,850.738525,2976.050293,-277.745209,1202.385986,2932.668457,301.628387,593.13324,2912.73291,476.191772,876.988708,2796.111816,462.35083,1234.452393,2707.01416,96.063843,336.188538,2899.258057,-47.051601,78.901459,2865.372559,-208.924377,-434.362946,2868.060547,-326.256866,-960.706909,2811.40918,188.986801,77.607391,2788.226074,147.966339,-455.459991,2726.628418,164.8255,-959.552856,2795.700684,1,?
3344,'2017/07/23 11:33:21:500',9,149.042557,822.69397,3046.350342,121.477097,590.371826,2964.420654,-59.628475,593.00293,3021.407227,-264.584595,853.085022,2980.217773,-278.59314,1204.293335,2934.362549,302.582672,587.740723,2907.434082,480.126038,881.648682,2790.518066,457.128357,1239.320557,2704.540039,96.023354,331.528046,2895.478027,-47.8568,74.404724,2863.799316,-211.854385,-438.148804,2870.049561,-329.25824,-964.82782,2803.539795,188.996017,70.963745,2789.271484,148.484207,-462.799683,2733.830811,164.241119,-972.153931,2801.345215,1,?
3345,'2017/07/23 11:33:21:532',9,148.660339,824.921997,3039.911865,121.194382,589.9646,2960.720703,-60.28479,593.287109,3016.5354,-260.221741,857.733521,2983.046631,-283.821777,1208.288696,2936.885254,302.673523,586.642151,2904.906006,483.734436,879.016113,2787.888916,454.103058,1236.139526,2701.550537,96.115936,330.340881,2894.633301,-47.628822,72.889648,2865.042236,-213.121735,-439.209229,2869.818115,-326.96698,-969.674072,2807.312744,189.703812,68.544617,2792.049561,152.736832,-465.914124,2741.042725,164.336227,-966.192017,2804.443604,1,?
3346,'2017/07/23 11:33:21:568',9,148.387451,828.435425,3050.228271,120.491028,595.803711,2964.372559,-60.518566,597.893494,3021.762695,-256.541168,862.562561,2986.457275,-298.956787,1209.932983,2933.882813,301.500641,593.713867,2906.982422,486.337219,876.819946,2788.684326,453.150452,1233.656616,2702.2146,94.667465,337.904968,2892.315186,-49.525143,81.372864,2857.787354,-215.598801,-430.541534,2863.119385,-330.472839,-959.594604,2798.294189,187.212936,78.639648,2782.728271,152.707825,-456.071228,2732.406982,160.329086,-950.804932,2791.038086,1,?
3347,'2017/07/23 11:33:21:600',9,146.332108,829.812195,3041.855957,119.780029,596.153625,2959.902344,-61.584,598.595825,3016.178711,-251.737686,870.370483,2988.640869,-309.528503,1215.582397,2936.597168,301.144073,593.711426,2903.625977,489.615662,880.126648,2783.828857,443.497803,1236.747803,2703.628174,95.015274,337.184692,2891.330078,-48.347038,79.812775,2859.558105,-208.331177,-433.91153,2869.58252,-326.080414,-967.086548,2806.541016,188.848068,76.618744,2785.95752,157.878891,-459.179962,2747.798096,165.074661,-962.979736,2804.880859,1,?
3348,'2017/07/23 11:33:21:632',9,143.931747,831.8479,3038.179443,118.555374,597.664795,2957.406982,-63.336914,600.327515,3011.940674,-248.526398,874.077942,2990.7771,-315.194031,1216.825562,2932.37915,300.447632,595.002075,2902.873291,490.728333,880.065552,2780.171387,432.812103,1236.408081,2707.147461,94.382141,338.446411,2889.436035,-48.739868,80.969299,2857.127686,-209.636612,-432.537476,2859.509521,-328.000793,-964.105347,2801.966064,189.157684,77.486755,2785.80249,157.049042,-458.328857,2747.657471,165.542511,-961.122925,2801.689697,1,?
3349,'2017/07/23 11:33:21:668',9,141.875824,828.894287,3037.371582,117.131836,596.345215,2956.104248,-65.098587,599.066956,3009.511963,-246.337143,880.076355,2991.047363,-323.313477,1220.994873,2934.043945,299.362274,593.623474,2902.696533,492.635529,876.177429,2777.748779,425.52298,1232.880005,2715.445313,93.064667,337.35025,2887.184082,-50.16914,80.135132,2853.189209,-211.504715,-433.222839,2848.877197,-329.229523,-966.963196,2803.251709,188.164124,76.575439,2783.338623,157.559158,-459.267578,2743.820557,163.140625,-960.912231,2799.477783,1,?
3350,'2017/07/23 11:33:21:699',9,139.664383,827.682495,3035.950195,114.534195,594.757141,2955.219482,-67.874237,597.594299,3008.028564,-244.666077,881.695923,2985.738037,-331.602783,1220.327881,2929.061768,296.942627,591.919983,2902.4104,492.766876,870.493042,2774.748779,424.202637,1228.774414,2723.747803,90.536209,335.76059,2886.241943,-52.744694,78.619354,2851.797852,-214.119003,-434.761383,2846.532227,-329.977722,-964.573242,2805.157227,185.821136,74.908722,2782.730957,156.985077,-461.257599,2746.225586,161.726715,-959.159546,2799.358398,1,?
3351,'2017/07/23 11:33:21:732',9,137.348022,823.091553,3036.23877,111.305176,592.215027,2953.229004,-71.682663,595.556152,3003.924805,-243.842606,881.969604,2981.102783,-337.928619,1218.579956,2923.209229,294.292999,588.873901,2902.533203,490.895721,865.256409,2773.288086,421.217621,1224.853027,2734.476563,87.178886,333.511414,2883.194336,-56.618927,76.992859,2846.313965,-218.084045,-436.393677,2844.669189,-332.078735,-964.144226,2801.733154,182.724121,72.622742,2780.005371,155.395111,-463.434937,2740.731201,162.958969,-962.540405,2797.301025,1,?
3352,'2017/07/23 11:33:21:768',9,133.754791,819.260742,3036.390381,107.361221,589.579773,2950.71582,-76.091278,593.320801,2999.672363,-246.51445,877.002502,2977.908447,-346.407288,1212.719238,2924.396973,290.813721,585.838745,2901.759277,489.603546,859.439941,2773.016846,423.837677,1220.441895,2739.35791,82.923317,331.406036,2878.869141,-61.483917,75.678772,2839.037842,-221.28569,-438.240906,2839.474854,-336.485413,-961.069397,2803.314209,178.454742,70.785828,2775.00708,155.239029,-465.714722,2739.536865,159.762131,-959.460815,2794.517578,1,?
3353,'2017/07/23 11:33:21:800',9,127.140594,820.532715,3022.967773,103.05748,587.396851,2944.555176,-81.320435,591.505249,2989.737549,-249.009521,874.397949,2974.45752,-354.693115,1208.706909,2922.988525,287.435394,583.288452,2899.372803,488.570221,856.565063,2773.14624,425.765076,1218.728027,2746.419189,80.895943,327.73053,2877.730469,-61.859852,70.751373,2840.457764,-223.833755,-442.486053,2842.859619,-335.19754,-959.300903,2810.687988,179.328674,65.377045,2781.35376,161.122314,-471.592804,2750.767334,163.377731,-963.713135,2807.601807,1,?
3354,'2017/07/23 11:33:21:832',9,122.282516,821.316284,3016.74292,98.988358,586.306274,2941.060059,-86.057312,590.75824,2983.398193,-257.637817,870.171814,2971.384766,-362.126709,1204.374512,2916.485352,284.034027,581.854309,2898.721924,486.426392,853.119568,2774.937012,426.750549,1215.716553,2745.851074,77.713501,326.234131,2875.421631,-64.570984,69.073334,2837.469971,-234.176895,-441.639557,2837.312256,-339.584778,-952.838257,2805.134033,177.448273,63.250641,2782.096436,156.765137,-473.148346,2744.287598,160.44693,-963.80658,2804.852051,1,?
3355,'2017/07/23 11:33:21:868',9,115.150963,825.243286,3013.598877,91.763046,588.421265,2939.280029,-93.505096,592.700806,2980.751221,-269.733337,864.585999,2966.061523,-364.148712,1201.614746,2910.873535,277.031189,584.141724,2897.808838,481.302673,856.053345,2778.120361,433.899658,1219.423828,2740.43335,71.360001,327.923309,2875.012695,-70.185562,70.223602,2837.862305,-242.703491,-439.544067,2837.875488,-343.527649,-949.424622,2809.440918,172.099472,64.627045,2783.628418,150.084976,-471.718048,2745.212891,156.818817,-960.969971,2805.597168,1,?
3356,'2017/07/23 11:33:21:900',9,106.942131,829.086182,3012.066895,85.03933,591.592285,2936.880859,-100.669609,595.605835,2976.368408,-280.919891,861.773804,2961.338623,-363.49173,1201.994629,2907.488525,270.74826,587.578735,2897.393311,476.254639,858.999268,2783.927734,444.441101,1222.108887,2733.244873,65.645348,331.123413,2872.145264,-75.19194,73.279175,2833.232422,-246.537811,-436.903656,2831.973389,-344.929443,-949.241943,2804.907959,167.694672,68.029907,2781.586914,144.758621,-468.121094,2740.833984,157.691528,-959.27771,2802.037354,1,?
3357,'2017/07/23 11:33:21:931',9,98.103493,834.74292,3024.303955,78.091446,599.524536,2940.428467,-107.957039,601.398071,2978.418213,-297.062164,859.091492,2952.40332,-363.36264,1203.099609,2901.877441,264.139954,597.65094,2902.438721,469.844421,862.946838,2791.766846,457.616028,1224.578613,2727.015381,60.60638,341.220459,2867.536621,-78.549393,84.141663,2819.489014,-250.764008,-425.732849,2822.738525,-344.318359,-942.286255,2794.50293,164.792023,81.691162,2769.800537,141.305252,-454.366272,2727.970215,160.662674,-949.174316,2790.755859,1,?
3358,'2017/07/23 11:33:21:968',9,85.960701,831.859375,3016.401123,69.518341,598.294556,2935.344238,-116.629395,597.967651,2972.899902,-316.595093,854.199951,2940.767578,-362.520111,1201.939453,2896.087891,255.666077,598.62146,2897.788574,465.580078,870.384155,2796.72583,472.079407,1230.946777,2725.281494,55.467148,339.452209,2863.44458,-80.314262,80.396057,2816.104248,-255.238312,-428.412628,2826.661377,-343.763794,-957.830811,2804.244385,163.146164,80.823669,2766.985596,134.787018,-455.593262,2735.554199,162.119705,-962.262817,2799.422607,1,?
3359,'2017/07/23 11:33:22:000',9,75.513901,831.834961,3013.968506,61.486771,597.829102,2932.756104,-125.123932,596.99353,2967.920166,-329.856812,846.920593,2934.673584,-361.601074,1196.797241,2893.1604,248.097473,598.664795,2897.592041,457.404663,878.528198,2800.907227,484.125702,1238.092529,2729.114502,49.062561,338.910461,2860.669434,-85.397148,79.445313,2811.578613,-262.152466,-428.803009,2813.876709,-345.557098,-953.505615,2803.790039,158.673843,80.538269,2765.586914,127.720886,-455.945435,2736.984863,157.430878,-959.477112,2801.23584,1,?
3360,'2017/07/23 11:33:22:032',9,64.247307,835.817261,3011.757568,52.834885,599.857422,2930.932129,-134.256485,598.231873,2963.373535,-350.791504,845.258362,2925.782959,-358.623383,1196.662598,2890.253418,239.926254,601.483032,2898.490723,448.534546,881.002686,2806.124512,493.067963,1238.249023,2731.124512,42.507095,340.952881,2858.397461,-90.173508,80.985229,2807.078613,-265.707397,-427.73938,2807.070068,-341.006012,-952.736755,2802.63623,154.53212,83.111389,2764.646973,119.740921,-453.116394,2735.198242,158.324799,-958.517883,2800.878662,1,?
3361,'2017/07/23 11:33:22:068',9,52.891819,836.241089,3010.644043,43.608921,601.292419,2930.22583,-143.60466,598.360718,2961.936279,-367.712524,838.043945,2914.911621,-359.95459,1190.408203,2888.351074,230.822495,604.224121,2898.515381,442.751038,888.170898,2812.348145,501.106781,1242.935059,2734.027832,35.335972,342.372528,2857.445801,-95.357315,81.535583,2805.401367,-272.268799,-426.669159,2799.378906,-336.294373,-958.08667,2805.366455,149.483368,85.36969,2763.930176,113.436249,-450.711304,2732.935059,155.698456,-956.779663,2799.686523,1,?
3362,'2017/07/23 11:33:22:099',9,42.726353,836.147522,3010.590332,34.898628,602.422058,2929.937012,-152.946213,599.967346,2957.46582,-379.491028,830.620911,2904.076172,-370.030243,1183.86731,2884.451172,222.743484,604.87677,2902.408203,438.945984,890.109619,2818.378662,503.335083,1243.099609,2735.442383,27.582499,343.526245,2856.929199,-102.598,83.024872,2801.927246,-280.357056,-424.913391,2795.564453,-335.743134,-959.84613,2800.528564,143.130737,86.235992,2765.915527,105.303589,-449.819244,2736.457275,153.555435,-964.133789,2805.692383,1,?
3363,'2017/07/23 11:33:22:132',9,33.82399,832.632446,3010.560791,26.355188,600.74585,2928.687256,-161.987045,598.896118,2952.580078,-390.851074,830.627075,2892.588623,-381.790222,1184.454224,2880.993408,214.697433,602.595581,2904.794434,432.990631,888.796143,2826.786865,506.351929,1239.551147,2741.351074,19.477612,342.182495,2854.45459,-110.570755,82.409454,2795.847168,-286.184998,-426.281799,2789.094482,-336.751587,-962.779663,2795.907715,135.770813,84.828827,2764.59668,98.135452,-451.177094,2733.865234,151.621826,-966.403687,2801.526611,1,?
3364,'2017/07/23 11:33:22:168',9,22.536245,830.481018,3010.040039,15.984695,598.348755,2927.884521,-172.906433,597.866821,2946.611572,-401.653778,828.774963,2883.555176,-391.154114,1182.843506,2875.85083,204.875824,598.830688,2909.157471,426.498596,889.011353,2841.794678,505.524841,1235.084595,2743.721436,9.295064,339.745697,2853.75415,-120.948006,80.827423,2791.873291,-292.125183,-429.386139,2788.349854,-337.270691,-963.665161,2798.502686,126.158882,81.457855,2767.374268,91.995949,-454.602631,2733.878418,148.361359,-966.362305,2805.701416,1,?
3365,'2017/07/23 11:33:22:200',9,11.741329,831.63269,3009.28418,6.177036,598.396423,2926.701904,-183.199844,599.866028,2937.839844,-407.574707,829.274353,2868.368408,-406.931702,1183.503906,2866.444824,195.553909,596.926819,2915.563965,422.391571,878.577026,2851.370605,501.996368,1224.101807,2751.003174,-0.225077,339.9646,2851.945313,-130.540848,82.494354,2784.476563,-293.425842,-430.379608,2782.13623,-337.563416,-962.871582,2794.837402,117.286476,80.571198,2769.900879,89.954666,-456.098053,2741.031006,149.141907,-962.383057,2805.488037,1,?
3366,'2017/07/23 11:33:22:232',9,-0.370812,834.587708,3009.915771,-4.551246,600.665405,2925.958008,-194.175781,603.397522,2930.435059,-412.077759,831.838928,2858.105469,-421.872742,1185.870728,2852.541504,185.073303,597.93335,2921.480957,419.148071,870.919434,2862.905762,498.692383,1216.044678,2760.702637,-10.059285,342.504944,2850.205078,-139.580811,86.131226,2777.380127,-293.576599,-429.414551,2780.405518,-337.094482,-958.13446,2794.013428,108.446159,82.557678,2771.52417,89.555023,-454.714966,2749.091064,147.210037,-959.254517,2806.098877,1,?
3367,'2017/07/23 11:33:22:268',9,-12.515347,838.901855,3009.726563,-15.342929,603.875854,2925.748291,-205.004288,607.897461,2924.158447,-414.083527,839.757935,2850.395264,-437.617584,1192.819092,2838.452881,174.318436,599.85437,2927.338135,414.022278,868.901245,2874.538574,487.143005,1215.535645,2772.630615,-20.181414,345.715637,2849.942383,-149.040222,90.185089,2773.096924,-295.108826,-427.55246,2782.769287,-336.476685,-959.334106,2798.75,99.000427,84.92569,2775.176025,87.274284,-452.540314,2751.944092,145.035126,-956.738953,2809.878174,1,?
3368,'2017/07/23 11:33:22:300',9,-25.696131,840.824341,3011.658936,-25.80801,606.723999,2925.196289,-215.228271,611.424988,2916.424805,-417.263153,849.433289,2840.073486,-453.541809,1200.740723,2817.509766,163.612244,602.02301,2933.967773,410.516968,865.007568,2882.807617,478.030029,1213.74292,2784.263916,-28.589756,349.188751,2847.246094,-155.262085,94.72818,2763.558838,-290.416016,-425.927094,2773.68042,-331.716827,-958.647583,2793.465576,92.519096,88.578827,2775.032959,89.305183,-449.088898,2754.13916,147.245758,-952.396729,2807.461914,1,?
3369,'2017/07/23 11:33:22:331',9,-37.224735,841.072632,3010.602051,-35.606434,607.967529,2923.241699,-224.634247,613.742981,2908.343018,-416.252869,858.427612,2829.843994,-465.810364,1205.579712,2786.556885,153.421387,602.192078,2938.140381,406.17218,861.376099,2892.411133,468.498413,1211.996826,2797.172119,-37.328575,350.426086,2845.255859,-162.652283,96.661102,2757.528076,-291.554626,-425.507355,2772.463135,-332.200317,-968.169067,2799.928223,84.550858,89.108185,2777.011963,86.170982,-448.79422,2763.303955,145.379486,-954.463501,2810.746338,1,?
3370,'2017/07/23 11:33:22:367',9,-49.201881,845.91156,3022.609375,-44.264111,614.301636,2929.133789,-232.281158,621.441956,2905.649414,-416.232666,863.564148,2819.701904,-478.792938,1206.605591,2762.321289,143.75296,607.161316,2952.618164,404.243134,852.280457,2904.420166,453.788055,1207.268555,2819.754639,-43.749485,358.053772,2847.103027,-166.246811,106.477539,2749.707275,-285.699219,-417.924072,2764.7771,-328.975342,-956.730225,2795.141846,79.777077,97.134277,2780.437256,85.937447,-440.863525,2771.519775,147.37764,-948.463867,2813.292969,1,?
3371,'2017/07/23 11:33:22:401',9,-60.064247,843.988403,3015.043213,-55.21603,613.393311,2924.42749,-242.586884,622.676514,2896.284668,-416.074341,872.743835,2805.45166,-484.233826,1214.605225,2744.402344,132.154816,604.110107,2952.570313,397.7435,854.554626,2911.319092,440.046539,1212.978027,2838.138428,-55.82959,356.672455,2843.830566,-178.918091,106.019531,2744.838135,-294.174774,-419.184326,2765.20874,-337.521454,-972.758484,2798.544434,66.031792,93.883606,2781.62915,76.751808,-444.075256,2772.577881,136.301025,-959.433838,2810.588623,1,?
3372,'2017/07/23 11:33:22:432',9,-70.371643,843.63916,3012.275146,-65.816872,612.931763,2922.771729,-252.437271,623.508789,2890.100098,-417.685242,880.160889,2795.064209,-487.818115,1220.975586,2729.004883,120.803535,602.354614,2955.443359,389.914337,847.088989,2925.403809,420.531067,1206.724731,2852.044189,-66.48204,355.835022,2843.338867,-189.153122,105.653259,2742.546387,-291.361176,-422.259521,2759.193115,-333.555939,-973.514893,2799.946045,54.858696,91.823364,2785.265625,75.644722,-445.742798,2774.249023,138.78273,-958.163269,2812.337646,1,?
3373,'2017/07/23 11:33:22:468',9,-81.851501,844.234192,3022.931885,-74.442421,615.500977,2926.664795,-260.0112,626.783142,2888.637695,-423.052795,884.363831,2782.996582,-486.19574,1224.87085,2708.724609,111.126366,604.218811,2964.691895,380.238495,842.750183,2935.545898,404.581451,1203.914063,2866.827637,-72.615189,360.151184,2841.98877,-192.136383,112.179123,2732.445801,-284.309204,-417.68042,2746.04248,-326.621002,-962.541748,2788.02124,50.560463,97.423691,2782.179688,78.609764,-439.772766,2768.831055,147.187347,-951.959106,2804.268066,1,?
3374,'2017/07/23 11:33:22:500',9,-92.667816,839.326477,3016.702148,-85.483406,612.01709,2922.345459,-270.482544,625.680298,2882.112793,-426.60141,885.460938,2771.461182,-489.550537,1223.354736,2686,99.515724,598.353882,2962.578125,373.89032,839.13501,2949.585938,390.803741,1201.155273,2882.791992,-86.055374,356.461548,2838.1875,-207.572556,109.838455,2727.727051,-297.719666,-420.077209,2750.652832,-339.34436,-974.399414,2792.293457,34.317883,91.973526,2780.332031,62.604271,-445.351379,2772.382568,133.437653,-963.178772,2806.799561,1,?
3375,'2017/07/23 11:33:22:536',9,-103.6119,839.115295,3013.082764,-98.17807,610.589172,2920.216309,-282.310211,626.669312,2876.947021,-430.569763,883.331177,2762.386475,-489.564636,1220.204468,2669.992432,85.954071,594.509033,2963.485596,362.341064,837.332825,2960.220215,383.82489,1200.448975,2901.092285,-101.045052,354.632324,2837.29541,-224.316345,109.190292,2726.080811,-299.216248,-422.922302,2750.101563,-341.168518,-970.67749,2792.884521,16.492283,88.160629,2782.668213,57.383121,-448.276062,2779.333984,129.975937,-962.188354,2811.673584,1,?
3376,'2017/07/23 11:33:22:568',9,-114.302177,841.993896,3011.291504,-109.637505,611.78125,2918.628906,-292.707184,629.379028,2871.595703,-439.096191,881.253906,2750.083496,-488.065918,1219.71167,2657.661133,73.432182,594.183472,2965.662109,349.837402,835.807373,2971.252686,379.4505,1199.169189,2917.488281,-113.001381,355.741516,2835.923096,-236.082352,111.209747,2722.460205,-297.986084,-422.688507,2743.508545,-335.478973,-972.491821,2792.668213,3.351841,88.193817,2783.974365,58.397182,-446.893036,2780.551025,134.274765,-959.172852,2811.5,1,?
